id	cul	MR_1	MR_2	MR_3	MR_4	MR_5	MR_6	MR_7	MR_8	MR_9	MR_10	MR_11	MR_12	MR_13	AN_1	AN_2	AN_3	AN_4	AN_5	AN_6	AN_7	AN_8	AC_1	AC_2	AC_3	AC_4	AC_5	AC_6.	AC_7	AC_8	AC_9.	AC_10	AC_11	SBS_1	SBS_2	SBS_3	SBS_4	SBS_5	SBS_6	AM_1	AM_2	AM_3	AM_4	AM_5	AM_6	AM_7	AM_8	AM_9	AM_10	AM_11	AM_12	AM_13	AM_14	AM_15	IRI_2.EC	IRI_4.EC.	IRI_9.EC	IRI_14.EC.	IRI_18.EC.	IRI_20.EC	IRI_22.EC	IRI_3.PT.	IRI_8.PT	IRI_11.PT	IRI_15.PT.	IRI_21.PT	IRI_25.PT	IRI_28.PT	EXP_1	EXP_2	EXP_3	RHAB	FNL1	FNL2	Gender	Age	Region	REL	NAT_1	NAT_2	NAT_3	NAT_4	LNG_1	LNG_2	EDU	RATE_WITCH
64	JP1055	JP	5	1	7	7	7	7	7	7	6	7	7	7	6	4	3	3	3	5	5	4	4	4	3	5	3	4	6	5	5	5	4	4	0	0	1	1	0	2	4	2	5	2	3	3	4	7	3	9	5	8	5	2	3	7	7	7	7	7	3	7	2	1	3	5	4	4	6	5	4	1	5	無宗教式		1	27	関東	ない	日本	日本	高校	栃木	はい	会話レベル（Conversational）	高等学校	A
65	JP1056	JP	4	5	5	4	4	4	4	5	4	5	5	4	4	4	4	3	4	4	4	3	3	4	4	3	4	4	2	2	4	7	1	1	1	1	2	2	2	2	5	7	5	5	6	7	5	5	5	7	5	7	7	5	7	3	3	4	4	3	5	4	3	3	5	5	4	4	4	7	2	1	3	仏教式		0	46	関東	仏教	日本	日本	会社員	山梨県	はい		大学・大学校	A
66	JP1057	JP	7	7	7	6	7	6	6	5	6	7	5	6	6	5	4	4	3	5	5	4	4	7	7	6	5	6	3	6	7	2	6	7	1	2	1	0	2	1	8	10	6	8	9	10	9	10	8	8	9	6	5	5	6	6	4	3	4	3	5	4	3	5	5	3	5	5	5	7	5	6	5	仏教式		0	36	北海道・東北	仏教	日本	日本	自衛隊	北海道	はい	基礎レベル（Basic）	高等学校	A
67	JP1058	JP	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	0	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	1	1	0	仏教式		0	43	中部・北陸	なし	日本	日本	会社員	愛知県	はい	ネイティブ(母語が日本語である)	大学・大学校	A
68	JP1059	JP	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	3	2	4	3	2	5	4	4	5	4	4	4	4	4	4	4	0	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	1	1	0	無宗教式		1	20	関東	なし	日本	日本	学生	埼玉県	はい		高等学校	A
69	JP106	JP	7	7	7	7	7	7	6	7	6	6	6	6	6	1	1	3	3	1	4	4	2	3	4	3	3	4	4	4	4	5	4	4	-4	-4	-4	-4	-4	-4	0	2	3	3	4	8	3	2	3	8	4	5	4	8	4	3	5	5	4	4	3	4	5	3	4	5	3	3	4	2	2	1	10	仏教式		0	49	中部・北陸	なし	日本	日本	会社員	新潟県	はい	ネイティブ(母語が日本語である)	高等学校	A
70	JP1060	JP	1	6	7	4	7	7	6	7	7	7	7	7	7	5	5	5	5	4	5	5	4	4	4	1	1	4	1	1	1	1	1	1	0	0	2	0	0	2	5	5	5	5	5	6	5	6	5	10	10	6	6	5	6	7	7	2	1	3	7	7	1	5	7	1	5	2	3	3	1	1	0	仏教式		1	30	関東	なし	日本	日本	パート	東京	はい		高等学校	A
71	JP1061	JP	7	5	4	4	4	4	4	4	4	4	4	4	4	1	1	1	1	1	1	1	1	1	4	5	5	5	3	5	4	4	4	4	0	0	0	0	0	0	7	6	6	6	6	5	5	6	6	6	6	6	6	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	4	4	4	神式（神道式）		1	58	九州・沖縄	複数	日本	日本	会社員	熊本	はい	会話レベル（Conversational）	大学・大学校	A
72	JP1062	JP	6	5	6	6	6	6	5	7	7	6	7	5	5	4	3	3	3	2	4	4	3	5	4	4	3	3	3	4	4	4	3	3	0	1	1	1	1	2	5	4	5	5	6	6	5	5	4	5	5	6	6	5	6	5	4	5	4	4	5	3	2	3	4	5	4	3	3	6	2	1	1	仏教式		0	55	関東	なし	日本	日本	会社員	東京都	はい		専門学校・高等専門学校（高専）・短期大学	A
73	JP1063	JP	5	6	7	5	6	6	6	7	6	7	7	6	6	4	4	4	5	5	5	5	2	4	3	2	1	1	4	4	1	5	1	1	-4	-4	-4	-4	-4	1	0	10	0	0	5	10	0	0	0	10	0	10	9	0	10	6	3	7	3	5	5	6	1	5	7	5	7	4	7	4	4	1	3	仏教式		1	29	関東	なし	日本	日本	フリーランス 	千葉	はい		大学院	A
74	JP1064	JP	4	6	6	4	4	4	5	7	6	7	7	4	5	2	5	4	3	5	4	3	3	6	5	4	4	5	3	5	5	5	5	5	2	1	0	2	1	4	9	5	6	6	3	6	2	2	2	3	3	8	7	6	6	4	5	3	5	3	5	6	3	5	5	5	3	2	7	7	5	1	3	仏教式		0	20	中国・四国	仏教	日本	日本	学生	愛媛県	はい	ネイティブ(母語が日本語である)	大学・大学校	A
75	JP1065	JP	6	5	7	5	5	7	7	7	5	6	7	4	6	4	5	3	4	4	5	4	4	5	3	3	3	4	3	2	2	1	2	1	2	2	1	0	0	2	3	3	3	3	1	3	3	3	2	3	2	5	4	4	5	6	6	5	6	6	7	5	3	5	6	6	6	5	5	5	4	1	6	仏教式		1	27	九州・沖縄	仏教	日本	日本	家事手伝い	長崎県	はい		大学・大学校	B
76	JP1066	JP	5	5	5	6	6	7	7	6	6	7	7	6	6	4	4	4	5	5	5	4	5	6	6	4	4	4	3	4	4	2	4	4	-3	1	0	2	0	0	3	8	5	5	6	10	7	5	8	10	7	10	10	7	10	5	5	7	6	6	6	1	1	6	7	6	6	5	7	1	1	1	2	無宗教式		1	25	関東	なし	日本	日本	ジム	東京	はい		その他	B
77	JP1067	JP	7	7	7	7	7	7	7	7	7	7	7	7	7	5	5	3	4	4	5	3	3	4	4	5	4	6	1	4	4	7	2	1	4	4	4	4	4	4	10	5	2	0	5	5	0	5	0	10	5	5	8	5	10	5	6	4	6	7	6	4	3	4	5	4	3	2	3	6	2	1	0	仏教式		0	50	関東	天心聖教	日本	日本	無職	東京都	はい		専門学校・高等専門学校（高専）・短期大学	A
78	JP1068	JP	7	7	7	7	7	7	7	7	7	7	7	6	5	5	5	5	4	3	5	5	5	6	6	7	5	6	1	3	5	6	6	4	4	4	4	4	4	4	8	10	2	10	7	10	4	6	3	10	7	9	10	1	10	5	6	7	7	6	7	4	6	6	6	7	7	5	6	5	2	1	1	仏教式		1	23	関東	なし	日本	日本	大学生	埼玉県	はい	ネイティブ(母語が日本語である)	高等学校	A
79	JP1069	JP	4	5	5	4	4	5	5	5	4	5	6	4	5	3	4	4	4	4	5	4	4	5	5	4	4	5	4	5	4	5	3	3	1	1	1	1	1	1	6	3	3	3	4	5	3	3	4	5	3	3	3	3	5	4	3	4	4	4	5	3	2	4	5	4	4	4	5	5	5	2	1	仏教式		1	28	中国・四国	浄土真宗	日本	日本	主婦	香川	はい		高等学校	A
80	JP107	JP	6	6	6	6	6	6	7	7	7	7	7	4	5	3	4	4	4	2	4	2	2	1	1	1	1	1	2	6	1	2	1	1	-4	1	1	2	2	3	9	7	4	5	7	6	5	3	5	7	6	6	5	4	5	2	6	6	5	6	3	2	6	6	5	3	6	2	1	5	4	1	1	仏教式		0	49	関東	なし	日本	日本	派遣社員	神奈川県	はい		専門学校・高等専門学校（高専）・短期大学	A
81	JP1070	JP	7	7	7	7	7	7	7	7	7	7	7	4	7	4	5	4	5	4	5	5	5	1	1	1	1	4	1	1	1	4	1	1	-4	4	4	4	4	0	5	9	10	5	6	10	5	10	6	10	10	10	10	10	9	4	4	4	5	7	5	7	5	5	5	6	7	1	4	8	2	1	0	仏教式		0	47	中部・北陸	神道	日本	日本	講師	新潟県	はい		大学・大学校	A
82	JP1071	JP	5	6	6	6	7	7	7	7	7	7	7	7	7	5	5	5	4	3	4	5	3	6	5	2	2	2	6	3	3	4	2	2	3	0	2	0	0	1	0	0	0	0	3	7	2	6	5	10	7	1	5	3	0	5	7	7	7	7	5	7	6	2	4	6	2	3	2	1	2	1	1	無宗教式		1	34	近畿（関西）	キリスト教	日本	日本	無職	京都	はい		大学・大学校	A
83	JP1072	JP	5	6	5	3	5	6	7	7	4	3	6	7	5	5	2	2	3	4	5	4	1	6	3	2	5	1	2	1	3	7	4	4	-4	-3	-3	-2	-2	-4	6	10	7	4	1	10	1	8	2	10	6	7	9	3	9	7	6	5	7	2	2	5	2	3	2	3	2	6	1	7	8	7	10	神式（神道式）		1	29	北海道・東北	神道	JAPAN	JAPAN	プログラマー	福島	はい		大学・大学校	B
84	JP1073	JP	6	6	6	6	6	6	6	6	6	6	6	6	4	3	3	3	3	3	4	4	3	4	4	1	3	4	2	4	4	6	2	4	0	0	0	0	0	3	8	5	5	7	5	7	3	5	0	6	5	6	5	0	7	5	6	5	6	5	4	5	3	4	5	4	5	5	4	5	1	1	3	仏教式		0	56	関東	仏教	日本	日本	医師	神奈川	はい		大学院	A
85	JP1074	JP	4	4	4	3	5	3	5	5	3	5	6	3	3	4	3	3	3	5	4	3	3	5	5	4	4	5	3	5	5	3	4	6	1	0	0	0	0	2	7	5	6	7	5	5	5	6	2	6	7	7	7	7	6	6	7	6	6	7	4	6	3	5	6	6	6	6	5	3	2	1	0	仏教式		1	28	関東	なし	日本	日本	専業主婦	埼玉県	はい		大学・大学校	A
86	JP1075	JP	7	7	7	7	7	7	7	7	7	7	7	7	7	1	1	1	1	1	1	1	1	3	5	3	4	7	5	3	7	7	4	4	3	3	-2	3	-1	-3	10	6	2	3	10	10	3	7	4	6	10	4	8	4	10	5	5	3	4	6	3	4	6	2	7	4	5	3	4	4	6	6	5	仏教式		1	26	近畿（関西）	なし	日本	日本	バター職人	大阪	はい	ネイティブ(母語が日本語である)	大学・大学校	A
87	JP1076	JP	7	7	7	7	7	7	7	7	7	7	7	7	7	4	4	4	5	5	5	5	5	5	6	4	6	6	4	5	7	7	6	7	3	3	4	4	3	3	9	9	9	9	1	9	1	9	0	10	9	9	2	1	8	7	6	7	7	7	6	7	1	7	7	7	6	6	7	6	6	1	0	無宗教式		1	20	関東	なし	日本	日本	パート	栃木	はい	ネイティブ(母語が日本語である)	高等学校	A
88	JP1077	JP	4	5	5	5	5	5	5	5	5	5	5	4	4	4	5	4	4	2	5	4	4	5	4	3	3	5	1	6	3	3	3	3	1	1	2	2	2	2	0	10	2	0	4	10	0	4	4	10	6	10	6	7	10	5	5	5	5	5	5	5	6	5	5	5	5	5	5	6	6	2	3	仏教式		1	21	近畿（関西）	仏教	日本	日本	大学生	奈良県	はい		高等学校	A
89	JP1078	JP	6	6	3	2	5	4	3	4	5	5	4	6	3	5	5	2	5	5	5	3	3	7	4	4	7	4	1	4	5	3	7	4	4	4	0	4	0	3	8	3	3	8	8	10	1	4	5	5	4	4	10	6	6	4	6	4	4	2	5	4	1	4	5	2	5	4	5	1	1	1	0	仏教式		1	25	中国・四国	なし	日本	日本	歯科衛生士	香川県	はい	ネイティブ(母語が日本語である)	大学・大学校	A
90	JP1079	JP	5	6	6	6	6	6	7	7	5	6	7	5	6	4	3	3	4	2	4	4	2	5	5	4	4	4	3	4	5	4	6	6	0	0	0	1	0	1	5	6	5	6	6	6	4	6	5	6	5	5	5	6	5	4	3	6	2	6	2	6	3	5	5	2	4	6	6	4	1	1	0	仏教式		1	43	中国・四国	なし	日本	日本	会社員	香川	はい		専門学校・高等専門学校（高専）・短期大学	A
91	JP108	JP	5	5	5	5	5	5	5	5	5	5	5	5	5	3	3	3	3	3	3	3	3	2	2	3	4	4	4	4	4	4	4	4	0	0	0	0	0	0	5	6	6	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	4	4	4	4	4	5	4	4	4	1	1	1	0	無宗教式		0	50	近畿（関西）	なし	日本	日本	自営業	大阪府	はい		大学・大学校	A
92	JP1080	JP	5	7	5	7	7	6	7	7	7	6	7	7	5	5	5	3	5	5	4	5	5	5	6	4	5	7	1	4	3	6	5	7	0	2	-3	0	-2	4	5	6	5	10	6	7	2	4	5	9	8	6	5	8	4	7	7	7	6	5	7	7	5	7	6	1	7	4	6	7	5	1	1	無宗教式		1	30	関東	なし	日本	日本	自衛隊	千葉県	はい		大学・大学校	A
93	JP1081	JP	5	5	5	6	6	6	6	7	6	6	7	5	5	4	4	3	2	2	3	2	1	5	5	4	4	5	3	5	4	4	5	5	2	2	2	3	3	4	8	2	2	3	9	3	4	2	7	3	2	1	1	1	2	5	4	5	5	5	6	4	3	4	5	5	5	4	5	6	5	1	1	仏教式		1	50	関東	なし	日本	日本	無職	東京都	はい		高等学校	A
94	JP1082	JP	3	6	6	6	6	7	6	5	7	7	7	4	5	3	4	4	4	5	5	2	4	4	3	2	3	1	2	4	3	4	3	3	-1	0	0	2	2	2	5	6	5	5	6	5	5	8	5	8	8	8	8	5	8	2	2	5	5	5	4	7	2	5	2	4	4	6	6	5	4	1	0	キリスト教式		1	26	北海道・東北	キリスト教	日本	日本	公務員	北海道	はい		大学・大学校	A
95	JP1083	JP	7	7	7	7	7	7	7	7	7	7	7	7	7	5	5	5	5	5	5	3	5	4	4	4	4	4	4	4	4	4	4	4	0	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	8	1	1	0	仏教式		0	50	近畿（関西）	なし	日本	日本	公務員	京都	はい		大学・大学校	A
96	JP1084	JP	1	2	5	4	3	6	5	5	4	5	6	3	3	4	2	2	3	1	4	2	2	6	6	3	4	6	1	6	5	1	5	3	2	1	-1	-2	1	1	2	9	7	0	3	7	0	3	0	7	6	8	7	4	9	3	3	6	3	5	5	7	3	6	5	4	6	5	6	7	6	1	10	仏教式		0	28	関東	なし	日本	日本	会社員	東京都	はい		大学・大学校	A
97	JP1085	JP	7	7	7	4	4	6	6	7	4	6	7	5	4	5	5	4	5	5	5	4	2	5	4	2	3	3	1	4	4	5	4	3	0	0	3	0	1	3	5	5	5	5	6	7	5	0	10	9	1	6	6	3	6	5	6	5	6	6	7	6	2	6	6	6	7	5	6	4	2	1	2	仏教式		1	40	関東	浄土真宗	日本	日本	主婦	東京	はい		大学・大学校	A
98	JP1086	JP	7	7	7	7	7	7	7	7	7	7	7	7	7	4	4	3	1	1	2	1	1	4	4	4	4	4	4	4	4	4	4	4	0	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	3	3	5	5	3	5	5	3	5	5	5	1	1	1	0	無宗教式		1	20	近畿（関西）	なし	日本	日本	学生	京都府	はい	ネイティブ(母語が日本語である)	その他	A
99	JP1087	JP	4	7	7	7	7	7	7	7	1	7	7	4	4	4	2	4	5	4	5	4	3	5	4	7	5	5	3	7	4	3	5	6	-4	0	0	4	4	4	10	10	0	0	5	10	10	5	5	10	10	10	10	5	10	7	7	6	2	6	6	6	1	1	5	4	6	1	4	2	1	1	1	仏教式		0	42	北海道・東北	なし	日本	日本	自営業	青森県	はい	ネイティブ(母語が日本語である)	中学校	A
100	JP1088	JP	7	7	7	7	7	7	7	7	7	7	7	7	7	5	5	4	5	5	5	5	5	6	7	5	5	5	2	7	5	5	4	5	4	4	4	4	4	4	8	8	8	8	7	8	8	7	8	7	8	8	8	8	8	7	1	7	4	2	6	5	4	6	6	3	5	6	5	7	7	6	9	無宗教式		1	30	関東	なし	日本	日本	保育士	神奈川	はい		大学院	A
101	JP1089	JP	6	7	7	7	7	7	7	7	7	7	7	6	7	5	5	5	5	5	5	5	5	5	3	3	3	3	1	2	3	3	3	3	2	2	2	2	2	2	0	5	2	0	3	7	3	7	3	8	4	7	5	3	6	3	3	4	5	5	5	2	3	3	3	5	4	2	3	8	8	1	0	仏教式		1	25	近畿（関西）	なし	日本	日本	サービス業	京都府	はい	ネイティブ(母語が日本語である)	大学・大学校	A
102	JP109	JP	1	3	4	2	2	4	2	3	1	3	3	1	4	3	4	2	4	4	2	2	2	4	3	3	1	4	4	5	1	5	1	1	1	2	2	0	0	1	0	5	1	0	0	10	0	1	1	10	2	8	8	0	8	4	3	6	4	4	4	4	3	5	7	6	6	5	5	8	5	2	4	仏教式		1	29	関東	なし	日本	日本	家事手伝い	東京都	はい		大学・大学校	B
103	JP1090	JP	7	3	4	3	3	3	3	4	3	4	4	4	4	3	4	4	4	4	4	4	5	7	5	4	2	6	2	4	3	4	3	4	0	1	1	-1	1	1	6	5	6	7	4	7	4	7	6	4	6	7	7	4	7	4	3	5	3	3	5	5	4	3	4	4	5	5	5	8	5	6	5	無宗教式		0	30	関東	なし	日本	日本	医療	千葉	はい	ネイティブ(母語が日本語である)	大学・大学校	B
104	JP1091	JP	7	7	7	7	7	7	7	7	7	7	7	7	7	1	2	3	2	1	4	5	3	5	7	1	7	7	2	5	7	3	7	7	4	1	1	-4	-4	-4	10	0	0	5	5	3	10	7	10	9	7	0	0	0	0	7	5	6	4	1	2	5	3	6	4	1	2	3	2	8	1	1	0	仏教式		1	20	近畿（関西）	なし	日本	日本	バイト	近畿地方	はい		高等学校	A
105	JP1092	JP	5	5	5	5	5	5	5	5	5	5	5	5	5	3	3	3	3	3	3	3	3	4	4	3	3	3	5	3	3	4	3	3	-4	-4	-4	-4	-4	-2	0	6	0	0	0	6	0	0	0	6	0	6	0	0	6	4	5	5	5	4	4	4	3	5	4	5	4	3	3	7	1	1	0	仏教式		0	55	九州・沖縄	なし	日本	日本	医療	宮崎県	はい		大学・大学校	A
106	JP1093	JP	5	6	5	5	6	7	7	7	7	7	7	6	7	5	5	5	4	4	5	2	5	6	4	4	2	6	5	4	4	7	4	4	2	2	3	3	3	4	2	3	3	4	6	2	1	2	2	2	4	3	8	2	6	6	4	6	6	6	6	5	5	6	6	6	6	1	2	2	2	1	0	無宗教式		1	35	九州・沖縄	なし	日本	日本	会社員	鹿児島県	はい		大学・大学校	A
107	JP1094	JP	5	4	1	5	5	1	4	5	5	5	5	5	5	3	3	3	3	3	3	3	3	4	4	4	4	4	4	2	4	4	3	4	0	0	0	0	0	-1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	4	4	4	4	4	4	5	4	4	4	4	4	4	6	1	1	2	無宗教式		その他	38	関東	なし	日本	日本	バイト	青森	はい	ネイティブ(母語が日本語である)	高等学校	A
108	JP1095	JP	5	6	6	7	7	7	7	7	7	7	7	6	7	4	3	3	5	3	5	4	5	7	7	5	6	6	1	6	6	5	7	5	-2	-3	-2	1	2	4	9	9	6	10	9	10	6	6	6	6	7	8	7	6	8	6	2	7	2	4	5	5	1	7	7	2	7	7	7	8	8	4	0	無宗教式		0	35	北海道・東北	なし	日本	日本	医者	北海道	はい		大学・大学校	A
109	JP1096	JP	6	7	7	7	7	3	7	5	6	6	5	3	3	1	3	2	5	1	5	2	2	4	6	3	4	2	2	2	3	3	6	6	-3	3	2	-2	1	3	10	2	8	10	8	2	2	0	3	4	0	3	2	2	4	7	5	4	5	2	2	1	4	2	3	6	4	5	3	1	1	2	0	無宗教式		1	42	中国・四国	なし	日本	日本	従業員	福岡	はい		専門学校・高等専門学校（高専）・短期大学	A
110	JP1097	JP	4	7	6	6	6	6	7	4	7	7	6	1	4	5	4	4	3	2	4	5	4	4	4	4	5	5	2	2	3	2	5	2	0	0	0	2	1	0	5	6	5	5	5	7	5	5	6	8	5	9	5	5	7	5	4	4	4	4	4	4	3	4	4	4	4	4	4	7	8	7	3	仏教式		0	45	近畿（関西）	仏教	日本	日本	起業家	大阪	はい	ネイティブ(母語が日本語である)	大学・大学校	B
111	JP1098	JP	5	5	7	7	7	7	7	7	5	7	7	5	7	2	2	2	4	1	2	1	1	7	7	1	2	1	1	3	3	7	1	1	0	0	0	0	0	1	0	10	5	10	0	10	0	6	0	10	6	10	10	1	10	7	7	7	7	7	7	1	1	7	7	7	7	7	7	2	2	1	0	仏教式		0	23	近畿（関西）	なし	日本	日本	医療従事者	三重県	はい		中学校	A
112	JP1099	JP	5	7	7	6	7	7	6	7	7	7	7	5	6	4	4	4	4	4	5	3	4	4	7	5	4	4	4	3	4	4	7	4	2	0	-1	3	1	-1	5	6	7	9	10	7	5	6	6	9	10	9	8	8	6	6	2	5	6	7	5	5	4	4	7	5	4	6	7	1	3	1	2	キリスト教式		1	20	近畿（関西）	なし	日本	日本	学生	大阪	はい	ネイティブ(母語が日本語である)	専門学校・高等専門学校（高専）・短期大学	A
113	JP11	JP	6	5	5	5	5	5	4	7	5	5	7	5	5	3	4	4	4	3	5	2	4	2	2	1	1	4	4	2	1	2	3	1	-4	-4	0	-4	-4	-2	0	1	0	0	4	1	0	0	0	1	0	0	0	0	2	4	5	5	5	6	4	1	1	2	4	5	4	3	6	7	5	3	10	仏教式		0	45	北海道・東北	科学	日本	日本	無職	宮城	はい		専門学校・高等専門学校（高専）・短期大学	A
114	JP110	JP	7	7	7	4	7	7	7	7	4	7	7	7	7	5	5	5	5	3	5	5	5	5	7	4	5	5	1	7	7	1	7	5	4	0	4	4	4	4	3	5	10	8	10	5	6	10	10	7	8	10	10	10	6	7	1	7	1	1	7	7	1	7	7	1	7	7	7	6	3	3	3	その他		0	36	近畿（関西）	なし	日本	日本	契約社員	京都府	はい	会話レベル（Conversational）	高等学校	A
115	JP1100	JP	4	7	5	7	7	5	3	4	7	6	6	6	7	2	3	3	2	5	2	2	2	6	7	3	5	4	4	5	3	4	3	4	-2	3	0	0	3	2	5	10	9	4	1	3	6	6	9	7	4	9	5	2	9	4	5	5	4	5	3	5	2	5	4	2	3	6	7	4	6	1	7	仏教式		1	20	近畿（関西）	なし	日本語	日本語	文房具屋	三重県	はい	ネイティブ(母語が日本語である)	高等学校	A
116	JP1101	JP	7	7	7	7	7	7	7	7	7	7	7	5	5	5	5	4	4	5	5	3	3	6	7	1	4	3	1	3	3	5	7	4	4	1	4	4	4	4	10	7	6	5	7	10	7	6	10	10	5	10	10	10	10	4	5	7	7	7	7	7	5	3	7	5	3	7	7	4	8	4	0	仏教式		1	25	関東	なし	日本	日本	なし	東京	はい	ネイティブ(母語が日本語である)	大学・大学校	A
117	JP1102	JP	4	6	7	5	5	6	5	7	7	7	7	5	3	5	5	3	4	1	1	1	2	7	7	7	7	6	3	5	5	3	3	4	0	1	2	3	2	-1	5	3	8	9	2	10	1	1	1	10	3	0	2	3	2	4	4	3	3	1	1	1	3	2	4	3	1	2	3	1	1	1	0	仏教式		1	26	関東	なし	日本	日本	会社員	東京	はい		大学・大学校	A
118	JP1103	JP	3	6	5	5	6	6	4	6	5	5	6	1	1	5	4	2	4	5	1	3	1	7	7	1	2	4	3	5	3	7	2	2	2	3	2	0	1	4	5	7	0	5	5	10	0	0	0	10	0	7	0	0	10	6	4	7	4	6	5	6	5	4	4	3	5	1	2	8	2	1	5	仏教式		1	30	近畿（関西）	仏教	日本	日本	会社員	京都府	はい		専門学校・高等専門学校（高専）・短期大学	A
119	JP1104	JP	3	5	7	6	6	7	7	6	6	7	7	7	6	4	5	4	5	5	5	5	5	2	2	7	3	3	3	4	3	5	5	3	2	2	3	4	3	3	9	6	5	0	6	6	0	4	4	6	6	6	8	0	9	6	7	5	7	7	6	4	2	5	6	2	6	6	6	7	4	5	3	無宗教式		0	23	関東	なし	日本	日本	アルバイト	東京	はい		大学・大学校	A
120	JP1105	JP	1	1	1	1	1	1	1	1	1	1	1	1	1	4	5	3	4	5	5	4	5	7	7	5	7	7	1	7	7	7	7	7	2	4	4	4	-4	-1	10	5	6	5	7	10	6	7	7	10	10	10	10	10	10	7	4	7	7	7	7	7	1	7	7	3	7	7	7	8	2	5	1	仏教式		1	22	中部・北陸	仏教	日本	日本	建築史	埼玉	はい	ネイティブ(母語が日本語である)	高等学校	A
121	JP1106	JP	7	6	7	7	7	7	7	7	5	7	7	6	5	5	5	5	4	5	5	5	5	5	3	3	2	5	2	3	3	1	3	2	2	2	3	3	3	3	6	7	4	2	6	9	4	7	6	9	6	4	7	4	7	5	3	6	5	5	6	5	3	6	6	5	6	5	6	6	5	1	2	仏教式		1	27	関東	なし	日本	日本	会社員	東京都	はい		大学・大学校	A
122	JP1107	JP	5	6	7	5	5	6	5	7	4	6	7	5	5	3	4	2	4	2	5	3	2	5	5	2	2	3	1	5	4	4	4	2	2	2	2	2	2	2	7	5	5	5	5	5	5	7	2	7	5	7	5	5	7	3	4	4	4	6	6	5	3	3	5	5	5	4	5	8	7	3	3	仏教式		0	41	中部・北陸	なし	日本	日本	会社員	愛知県	はい		大学・大学校	B
123	JP1108	JP	7	7	7	7	7	7	7	7	7	7	7	7	4	4	3	3	4	2	4	2	1	6	5	4	6	3	4	4	5	5	4	3	-4	-4	-4	-4	-4	-2	10	8	1	0	1	3	0	0	0	6	0	6	1	0	1	3	6	6	6	7	5	4	2	3	1	6	5	2	6	3	2	1	1	仏教式		1	44	九州・沖縄	仏教	日本	日本	会社員	鹿児島県	はい		高等学校	A
124	JP1109	JP	6	6	7	6	6	6	6	7	2	5	7	5	5	5	5	5	5	2	4	4	4	6	6	6	6	6	2	6	6	2	5	6	-1	-1	0	-4	-3	0	5	1	1	2	7	1	2	0	4	4	1	0	0	0	0	4	4	5	5	5	5	6	4	4	5	5	5	5	5	6	5	1	5	仏教式		0	45	関東	なし	日本	日本	製薬	東京都	はい	ビジネスレベル（Business）	大学・大学校	A
125	JP111	JP	3	6	6	5	6	7	6	7	3	6	7	6	4	3	4	3	4	1	4	4	2	5	2	2	3	4	3	3	2	5	3	1	-2	-2	-1	-3	0	1	1	9	2	1	2	8	1	4	1	9	5	7	6	4	6	6	4	6	6	5	7	3	3	5	5	5	5	3	4	6	2	2	2	仏教式		0	38	北海道・東北	なし	日本	日本	鉄道員	北海道	はい		高等学校	B
126	JP1110	JP	4	5	5	3	4	4	4	4	4	4	4	4	4	2	3	3	3	1	3	3	3	4	4	4	4	4	4	4	4	4	4	4	0	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	4	4	4	4	4	4	4	4	4	4	4	4	4	1	1	1	0	仏教式		0	55	近畿（関西）	nai	日本	日本	公務員	三重県	はい	基礎レベル（Basic）	大学・大学校	A
127	JP1111	JP	6	6	6	6	6	6	6	6	6	6	6	6	6	2	2	2	4	2	2	2	2	5	5	3	3	4	4	5	4	6	4	4	-2	2	1	0	-2	1	5	8	3	1	1	10	1	1	1	10	1	10	7	1	10	6	6	7	5	7	4	6	4	5	6	2	6	6	6	6	8	1	0	仏教式		0	48	中国・四国	なし	日本	日本	語学教師	徳島	はい		大学・大学校	A
128	JP1112	JP	7	7	7	7	7	7	7	7	7	7	7	7	7	2	3	2	2	1	1	1	1	6	4	4	4	4	3	4	4	5	4	4	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	5	0	5	0	0	5	3	4	3	4	4	4	5	2	3	4	3	4	4	4	1	1	1	2	仏教式		1	31	中部・北陸	なし	日本	日本	会社員	愛知県	はい	ネイティブ(母語が日本語である)	大学・大学校	A
